account_id,author,text,timestamp,post_frequency
UCKBYWiCvfuw_iB9-F4ZRqaQ,@Rat_Whisperer137,Thank god I got an ad before the video started. Gotta stop scanning random qr codes…,1779302074,1
UCYASwBwvR5rRQ7ku-CEyjjg,@Iplaysomegames12345,"I just made a QR code of this in Minecraft, boutta troll the hell outta my friends tomorrow.",1779302015,1
UCT3U36DoVsLwBDv0tt97IvA,@FabricioBeltrán-y3g3n,Like a los que los mando german 😢😢,1779301922,1
UChnz0wllkNLJNQEQodJODlQ,@filixEZZZ,Nooo,1779301525,1
UCRc2n0cAWk0yd478VZnIMmw,@NastyBoldy.12,I just got rickrolled,1779300142,1
UC2QbIOYvizMd_3OspjWfbUQ,@Moonflower1313,Loved this song since 7th grade. A QR code popped on a game I was playing on my phone and led me here. ❤,1779299197,1
UC0mo2EpJnbvcvUe4kLkd9Xg,@just-a-roblox-gamer,Who is watching in 2026,1779298741,1
UC_rtG0ZvH5y2-H95QrayzAg,@enzoloubackfernandes,E eu realmente já tava pensando nisso,1779297306,2
UC_rtG0ZvH5y2-H95QrayzAg,@enzoloubackfernandes,Tinha mostrado para não escanear o QR code,1779297297,2
UChycV4CNeFlSK7lfh9FK__w,@docrecords98,I miss getting pranked by this song 😢😂,1779296772,1
UCWXuZC6VjEB7THTNlwOC6YQ,@Draqon-0202,vermiyo yalan,1779296487,1
UCN8fGRdN8vvQl79Y3AGFs0A,@MaxMillz-Wx,MY SCIENCE TEACHER JS RICKROLLED US,1779295915,1
UCAgC4sI-4LrXP4rzRtDUhvA,@zebs_yei,YouTube Music just rickrolled me.,1779295469,1
UCNy6ZD3h7UQsQvKihrNhuBg,@WizardMoon,💯👍🏻,1779295379,1
UCUQu8CLSW-4pEZXoJBqJUYA,@qaynulhayzul2660,Qaynul loves this Muah Muah 😘😘😘😘😘,1779294462,1
UCeCoSNPoEhAhkgz11qPwlTg,@kupangrebus3177,"wait, this is not a happy birthday wish...",1779294388,1
UC9rXcqkbb53RwOuWYC7NFug,@MOGHI66,I've been rick rolled by gemini.....Fuck,1779294318,1
UC1Bp5HlxczGqO7w57EhI60Q,@Rooziedrawz,I totally not clicked on this and then rickrolled myself… anyway 2026 Here,1779293911,1
UCA1u7_RoBT8L44bA3Q76HuQ,@FindlayAhearn,jakeras sent me to this video…,1779293723,1
UC8lOS0rKK5IQirSPd_jUf6g,@Notofficialromanceplanet,I SWEAR I DIDNT GET RICK ROLLED!,1779291344,1
UC2zQ5E_jyvz5XWW3e2O31hg,@Oscarvlogs-q4o,I scanned the QR code on jakeras video,1779291324,1
UCtvDllBHXngsCIBFP08D-5Q,@HendrickCorrea,Ma che e quella canzone strana😅😂,1779291319,1
UC1K1u7NbSH0kAxVjNyef0PA,@becal-y5s,Who's watching in 2026? Greetings from Brazil. Like >>>,1779290777,1
UCbdtJnNjKaRLZdo3qF66ZGA,@emanuelsalvo3773,"Alguien más lo puso desde el juego ""the bus"" ??? Yo lo encontré en el bus ""Galaxy"" después de llegar a destinó y limpiar el bus..",1779290747,1
UC1EW8DYUeDseYE3wEqLCS3w,@epicradicalsteak,"Who came here from jakeras???

👇",1779290349,1
UCTGIE9BUEbtV_fG7YapROsQ,@PiaSophieGro-vu9bm,Wait did i rick Roll myself 😮😂,1779290115,1
UCfSWPTpEdHGwhtYPBn4JiKw,@jeangallard7253,Merci LAirHisson...... ( c un youtubeur),1779289611,1
UCysWPN_T8YXd0hdpAM-WL6A,@shipvr096_gaming,I'm commenting from you loop it y'all,1779289168,1
UCVMadc6Dbnq_22cNOQperWw,@Yaguhzinn,EU FUI RICK ROLLADO EM PLENO 2026 😭😭😭😭😭😭😭,1779288739,1
UC_qDxLTlmX2ePV93p6vTN4A,@florangelynegrete369,i just got rickrolled by the freaking legacy demonlist,1779288620,1
UCp4eYlhyKW5KxRovfZGCI_Q,@Pleoc2013,"Rick Astley should be president because he is never gonna give us up, never gonna desert us, never gonna hurt us, never gonna tell a lie and never gonna say goodbye",1779288377,1
UCWLhTE2Gb_YNwC77BXyljPQ,@stacktus9158,Was he even shaving at this point?! Guy looks 15…,1779288161,1
UCBSKshKIdE-k8get-gPQCqw,@yusefandhisultimatesquad,You need Rick Astley song for love 😂😂😂😂😂,1779288067,1
UCK5jHs4w0MqC7Vh5sq8_6wA,@tirokopita,grimmlifecollective brought me here.,1779286908,1
UC2zCpfk-8AC8HcFC1Y3EM9Q,@victim_xobxoneroblox,PROVE YOU WON'T GOT RICK ROLL IN YOUR LIFE,1779286903,1
UCOKEYIW6jRMpa8ex1xKJXEw,@BaddogSports,Who would’ve thought in 1987 this would be the national treasure it is almost 40 years later!?,1779286501,1
UCe9FC25op30Us5kvh7trYmA,@JeckHilado-y1g,https://youtu.be/dQw4w9WgXcQ?si=fS3nVZhkVfkCITJx,1779286072,1
UCNSQ4D4D1ldbA-vlnCBX4mA,@ooh_whats_this,thank FUCK i checked my gemini hyperlinks on my project,1779284595,1
UCiMc_lFr7K3fWf6KlhWlHzw,@SilfredoRosillolachira,Very good,1779284311,1
UChCFjHJvPD8ivBOol-lx2xQ,@oswaldrodriguezpichardo7115,Pinché chat gtp me mando para aca,1779283623,1
UC4FOT5URKgUJKVDzoVm-q-Q,@giantmt,Bru who still listens to this,1779283272,1
UC8E-jOasluswtr4lyQB3Lqg,@MecoFrog,I scan a QR code but ad popped up before I played so I never got Rick roll,1779283228,1
UC9gx1PgYaybUK2bxBJnqffg,@madnoodles,0:00 totally not a rickroll,1779282805,1
UC6BNyOucZNA8i5GZtzsWZ_w,@عيدالصبحي-غ6ق,Bro can do it,1779282290,1
UCSOTbQALFKXB1t7YB5Bo7Pg,@JonathanSoto-l1f,"This was super helpful, thanks!",1779281878,1
UCSMHyPox-PiasyZ79m8rooA,@hanippa83,😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬😠😠😠🤬🤬😠🤬😠🤬😠,1779281784,1
UCGwfR0su5Brja9B79nT_m6A,@raulignacio20,cuantas reproducciones le habremos dado los jugadores de lol?,1779280521,1
UCplKxmkyea7k9heLo15iNGw,@flow_b2i-z9b,😩,1779280209,1
UC6gDVc6PITNP-5_nacZYiXg,@nalletrash,Got rickrolled by Crime Scene Cleaner fml💔🥀🙏,1779279927,1
UCDBP4ncg_teLEl0NMUUatYg,@dothiduc19105,1:25,1779279893,1
UCJ2Qb2iaC2QtBBNWsGfFFcw,@CraftMineStudio1,Any1 in 2026?,1779279178,1
UCEaBOHQvu23SIzOKnWLfohA,@sonyamae,"Got rick rolled again, this year 2026",1779278576,1
UCunL7p_aOSJfcV9z9BVS1tg,@gdgrggvd704,"Good song, BTW.",1779278068,2
UCPNnWGiYJUJPKV0AD2LEZFQ,@YohanleeVSalvador,RUV in church they sing this in fnf last sing,1779277809,1
UClujYNmOUumDDaxA1LIVjTw,@JoshuaToney-f5f,Itz almost dez song iz like a Christian song dez iz how people should trade girlz n women,1779277599,1
UCaGh572avfs70W4F787bzCg,@0JustSid0,"Free wifi
Thanks",1779277447,2
UCaGh572avfs70W4F787bzCg,@0JustSid0,So 21st may?,1779277412,2
UCunL7p_aOSJfcV9z9BVS1tg,@gdgrggvd704,1.7 BILION viewes! Hoooly crap.,1779277384,2
UC-ONsSD8TYnYOJ6bqsx0hdg,@patricia_vazquez,ts amazing,1779277168,1
UCHDmjthiROyz-Fv-GbeKuhQ,@미스터리_3,https:youtu.be/dQw4w9WgXcQ?si=_eP-HoMWBx90gEIe,1779276219,1
UCbXHQr7lvKDIFfHJVwA97rQ,@SabasCurd,"This video was amazing, learned a lot.",1779276070,1
UC8BVDCq-L6F6Q_OIAarhtpg,@Akira_cye,Am I the only one who got here from a Germán play link? 😭,1779275365,1
UCanlh_azJSLrniI_CIq4O5Q,@El-Canal-Negro-Oficial,NO WAY BRUUUHHHH,1779274257,1
UCMQHfHycGsFos4E22Neg1JA,@SofiaGonciarov,bro I either framed something and this thing came out,1779274033,1
UC2YrYlfKVuKaJqLSl1qol0w,@tristanbalolong4612,"I just sent this to my Class GC (which is just only students GC) via QR code and convinced them it was Free robux so they scanned it, AND BRO THEY ACTUALLY FELL FOR IT NGL CUZ I THOUGHT AT FIRST THEY AREN'T GONNA FALL FOR IT 😂😂😂😂😂😂😂😂😂😂",1779273829,1
UCN4xqr4Wx3vN2QPd58aYkdQ,@thekayislock,Is that rickroll song on 2009 year,1779273208,1
UC08R90k5olcY7iukLNZtMKg,@MTB_lifestyle1,Du netter Mensch 😉🇩🇪,1779273153,1
UC-h43EUNTzikJdmqJTld3EQ,@Neko0vv_,https://youtube.com/watch?v=dQw4w9WgXcQ&si=8FfIWmVdnt77QIWD,1779271633,1
UCmvPSWoovNCQj6n_lj_amLQ,@MR.Chriss1,I got this from Brawl stars😮,1779271166,1
UCgr5iwVqFEdYY3TlVoSU1ig,@mikeyp0131,Trump,1779270926,1
UCWCoeccqWZJUy0387Vzbzzw,@padthai711,I js got rickrolled,1779270852,1
UCce-15LwFJYrVNhgABf6tIQ,@宮田航希-m3x9y,クッソスライドしたら引っかかった,1779268891,1
UCe7Eu5c8srFdLgJXMjSfKjQ,@assolotto52,"Fra lo sapevo che era un rickroll con tutto il mio istinto che avevo preso durante l'era del rickroll, ma ci ho comunque provato...😅😅😂",1779268076,1
UCFpZWRN9GGFE4Jp6PrfEuaA,@Leodacool,This one https://youtu.be/dQw4w9WgXcQ?is=49CcOwyfVL3rK0nk,1779266042,1
UCBKlhPteeoXp3R-1IQvlpgg,@MILITARYPLANE-X9C2,THE MOST BEAUTIFUL AND LEGENDARY SONG I HAVE EVER HEARD RICK ROLL IS MY FAVORITE ❤❣️❤️‍🔥🎉🎉,1779265654,1
UCHrDy_DlJbmMgeELg7ZZmHQ,@Rusty-g3y,get away the troll this is a banger holy,1779265419,1
UCTBlN8ct1MIOrARQRZidirw,@McAltairMartija-n9t,Bruh,1779264915,1
UCaiWfT6GyqlL8UlX0DkAMVw,@UmarDiamondstrengththegamer,Ok I enjoyed being Rick rolled for the first time,1779264394,1
UCKAXG7oHO6GkDnBN6wTMapQ,@rashiwrtz,0:42 just some normal lyrics hahaha,1779264348,1
UCmw27RbE2AlIBiAPWBccuTA,@melissa09307,https://youtu.be/dQw4w9WgXcQ?si=2EkNmWv_cnNThGsq,1779264225,1
UChXPKRgJ80NZhW937tsGXSQ,@iandaveGalam,Hey youtube can you please make my channel popular,1779263818,1
UCprIOl5JknD3dLkIGuoWknw,@cheapspeed,This song will live into infamy this song will never die,1779262567,1
UC-fUDOxdTcbiMXx5oZvoo5w,@AaravSachan-p7v,Hey minecraft got me here the mod was Evil Hunter>:(,1779262338,1
UCMqn-BJ46aYLDqPfWw961-w,@Андрейкуслий-ы1р,А ГДЕ МОЙ ХАУС ДРОП СУКИ!!!!!!!,1779262219,1
UCvTRR-gKfkSwnXTkxg3w2Nw,@jsigvardt,youtube-mcp-acid-20260520T102726Z parent comment,1779262052,1
UCmL6ni18e78xPXvXVxayXGg,@KhuêDương-w5s,1:25,1779262000,1
UCQBR_N4tUrnTrikK2GjBjmA,@IHyperfixate-c2e,BRO I CAME HERE FROM A FANFIC,1779260420,1
UCt_pVGQRKVeurUaYmsfkBfQ,@Gonval_real,"I opened a link that I sent myself, so I got ripped off by myself",1779259993,1
UCcGszCvGVP3o1lUIqDTH-hQ,@Westaar,Maybe postal 3 just ain’t worth it 💔,1779259110,1
UCX0SCOqtK09E0qNlAGk_uEQ,@alright-zzz,I just got rick Rolled in 2026😔,1779259078,1
UCqCH_NHFAadOP-49PboDMWw,@erpurushottam,Am i only one who came from M.M ringtone..🙃,1779258910,1
UCgmto3XazK9bV_DtC6AVgCw,@ayakkabıgiyentavuk-i8k,Came from QR code😭,1779257033,1
UC0LlJbE34WrCxoelPnkNCfg,@Watchpast,Who came from the qr code from jakeras guy,1779256903,1
UC2DsL5yoEQl4828r68E_B3w,@NEBULA-u2x,Though this end already but here I am getting rickroll in 2026💔,1779256472,1
UCb9LDMvKyf5svuZvcP43Gsg,@ch1tuseswin35,youtube commant = 242 K,1779254962,1
UCgLpcnONgxPFndbwrl01mBQ,@TaymAlobaidi-w5g,How watching in 19 may?,1779254736,1
UCczz9Ayb5MLUALwAnhl-FXA,@фастик-б8щ,Кто из тг поззи?,1779253741,1
UCBDLLqZ-DsRj3hoX4W4GoyQ,@Hahahha-o3t,Ah em tới chưa 🐧,1779251665,1
UCtqv50cb7FctgFpm8e8i8eA,@Klotzcki456,Did I just genuinely get rickrolled by YouTube Music Samples?,1779251579,1
UC7ItYLtK1YiN6i2IqLxj3bA,@chinponkindon,"Fantastic video, really appreciate your effort!",1779251365,1
UCo3tWUN0ZBbzr8S05nSk7uQ,@SAMRAT_FC_ORIGINAL,"Just got RICK ROLLED by my class teacher ""Class notes.pdf"" 😂",1779249851,1
UCdLi8EtRUL_H2qonsnPk_ig,@IAmAltrive,Who still fell for this in 2026😭✌,1779247827,1
UCwjNlRGjQNImw_KEtOFAX6w,@christopher3471,1.7b?,1779247693,2
UCwjNlRGjQNImw_KEtOFAX6w,@christopher3471,THE VIDEO OLDER THAN ME,1779247679,2
UCUFOJFZfgdFV3QLGaXAwfyw,@хлопецьізУкраїни59к,Where is my robux?,1779246744,1
UCsWn9QZWkiGeUB0r41It8WA,@TheBlazeISaFire23,damn. Jordan made me get rickrolled,1779245372,1
UCF4cfaYf-peplldXEZy__aQ,@Rezero-BrawlStars,NOSTALGIA...,1779244955,1
UCS9Yzhp3nv0W3NZbeWxXMmA,@pidatobahasa,tai,1779244522,1
UCfmLWABvMyJu2xYevAOTEvw,@АлексейПривалов-к1з7е,У нас этот кюар код висит в туалете на это видео 😂😂😂😂😂😂😅😊😢😊🎉😅😂😮😢😮❤😅❤😅😂😅🎉😅😂😊😂😊я 😅🎉,1779243230,1
UCCkKj4yVaB4hKkS4S6cb59g,@tayfuncoban7773,Andrew is gonna feel us europeans pain now. We up at 4 every day even in regular season,1779242425,1
UC_gSa_UWKtHStb1Br7Fa9Uw,@Peepsaregreat,Joe bart backrooms Vod,1779241630,1
UCjGU972QzPjjM4QSRFS4h3g,@kirybodo,Me mayyyyy,1779241179,1
UCEfxJ54iGpfUrcreyF09LHA,@Teto_utau_0401,"anyone else randomly have this one their pc on a random google doc saying ""click me"" or just me?",1779240173,1
UCwBenAz04Hy40eLp_G07hig,@RobertHook-m7j,4chan got me,1779238447,1
UCQ0lqewKY5q6mD_pJU4bU-A,@BashMcAvoy,Anyone  in 2026,1779238176,1
UCFH06XJre-6ZQEMtX2-ig0w,@jesabelapawan3112,😂😂,1779237774,1
UCZy8whOONHtGYSZFJfgcdyg,@adityavardhanjain,Got rekt again,1779237179,1
UC4QabQgTGTRsezxHdmiNLag,@ultrasy99,I got rick rolled by meta AI,1779236209,1
UC4by4BSHc-eTWcE0323f-Yg,@rodrigofochezattopassarin9595,Vim pela fui lá na mafra,1779236107,1
UCcoeB_Ku2It79ILQj4xFpOg,@matyariasyt-p,"a partir de hoy, me rickrolearé por lo menos una vez por día.",1779235537,1
UCK6f3PUZvdnk1QI0QDGuszg,@jloader,2026,1779235276,1
UCdanOIK1rqxELPdT3kGFukQ,@IsaiasHernandez-f8n,Every day I Rick roll myself at least 4 times,1779235236,1
UCDIf4W_sUejwv19y8Oo4PIg,@CottonWells,THANK YOU GOD FOR EVERYTHING YOU DO FOR ME AND TRUSTED KINDNESS SUPPORT FAITHFUL LOVING FATHER OF GOD BELOVED SON JESUS CHRIST AMEN AMEN ❤❤❤❤❤🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1779234362,1
UC4woHItJrC9BVgBn7pTY8aw,@codyhull8225,Anyone here in 2026? 😂,1779233496,1
UCDzRQvt88Id2YFgiJQ1dCFg,@hilo-x8y5m,i made my school profile pic a gif of this vid so if you  see it get rickrolled,1779232552,1
UCd2BHd5nYiD1ekjFjV9LcwA,@bettyb1329,IS ANYONE IN 2026???,1779230641,2
UCd2BHd5nYiD1ekjFjV9LcwA,@bettyb1329,W SONG❤,1779230554,2
UCAKdPbed-aVX1IEFovGHqTA,@hannahslyter1706,"Sup, YouTube",1779230320,1
UCWJcrLD6ptWs7fyhE12S4Xg,@Cosmovrfss,😂,1779228193,1
UCJmDnmiUaQpAAPbjf3EKmvQ,@itsharlzzz,Bro my friend just trolled me thinking this is gta 6 🥀,1779227862,1
UCZI3VhW4IBfXRFVrOoLwgyw,@11dremoss,like if Jeff Ellis tricked you into this link.......,1779227449,1
UCF9qghxdQCc5bXPlegAk7nw,@big-E-ck1rd,I scanned a Amazon product that had a QR code on it and it brought me hear now Amazon has the rickroll this is rage bait,1779227446,1
UCfDUAMgBz5-7UZ0E7V1D1XA,@BarbieCulli,Love this song.,1779224770,1
UC1dXPaG6jIPKVOD-2NMhumg,@TomasSilva-se1ib,Who came from jakeras qr code??😅😅,1779224358,1
UCYIxthTPHHGd5kCkEXWJGJg,@gongon5634,車のQRコードから来た人🙋‍♀️,1779224084,1
UCJd-D2Vk8PtPpb2rhkHgWXw,@Dummyiscool,I just got rickrolled,1779223273,1
UCw4bdiem7efSIML60V83gYA,@ybn.2raw970,Why does dance like that it gives me the creeps  but I like it😅😅😅😅😅😅😅😅😅😅,1779222171,1
UCk8CNWHqLb6iH2lLzsGM8Hg,@Archangel-Raphael-Offical,"Haha guess who was rickrolled by ANOTHER SPIDER-MAN FIC

the avengers are a pr disaster (obviously) by
BeetlesYourJuice, cornbreadknowsyoursins",1779222112,1
UCzGvb-0ykzpB1bT0Eeq-N4Q,@Pixelcito917,Fui trolleado por german 😢,1779221665,1
UCg_ZME98HF2hV3fH5DpT_XQ,@samirdafri3318,Toujours la,1779221240,1
UCvWE-jp8jGGN3Q657rzt1tw,@NohemyMelgar-u6v,Hermosa música 🎉🎉🎉,1779219765,1
UCnInBTih6vslzd3uiMwHDnA,@Saigon_gap,2026 🎉🎉,1779219573,1
UCksjNMAsL5hcfFkzgxWzDDg,@Rhysmuth_64,https://youtu.be/dQw4w9WgXcQ?si=DPsPnaXRtV2tvVzf,1779219475,1
UCY73UfuIItgdj6Hm9IaZVFw,@mbfernandez5793,"Alguien puso carteles con un qr a esta cancion por toda mi universidad, adivienen quien fue rickroleado",1779218438,1
UCRohwNvJZwNENCYvglvBtiQ,@danonao-f8h,Eu fui rickrollado,1779217362,1
UClkbHcqSOsAnhZmSJNTmCNg,@Shark-Man010,Yes im Rick and I got rickrools,1779217002,1
UCJMoYca6_fHw655WLJduerg,@GaryThomson-s5h,man they got me good song tho,1779216208,1
UCmMYSmMbvDAmhloq3sWMeFA,@maxlovesthegames01,may 2026 anyone?,1779215023,1
UCJ7KXlpMVTWIxHPgeWnxuEw,@thomasabbott8974,"@rickAshleyYT
Just Amazing Song by you here Rick.
Still listen to the song after all these years.
Have a great Evening. ❤",1779214194,1
UCJQz0WrJUY2-kf7gVdjzOKQ,@mdflorida1233,"Yeah, it was used as a joke. But that doesn't mean it's not a fun, catchy tune.",1779213582,1
UCIGGxLlex46ucE_yDqjRfzQ,@Sebazuuu,quien está aquí por el video de germán,1779213575,1
UCJrFOfAgNOaPnHl4JizcgpA,@GugaMartell,"Still getting rickrolled in 2024, my life is complete 😂",1779213542,1
UCVHom4-whwmN51VKLLrugZQ,@Yixi_SynthV,Did my other twin just rickroll me,1779213538,1
UCitad6UPkFq84xMMcwaH7dg,@rubykane-yv5yo,anyone from elmwood??,1779213432,1
UCyFhDcNRDvS538x6w1UH12Q,@slavomirtancos5246,2026❤ Athena Presley Monroe Strand ❤😢😢,1779211510,1
UCiBYIEZf1lDXxvM63A-lgQg,@Gogu929,16 years later... Never gonna give you up,1779211464,1
UCetA_e-Sr6zGYFpaocizquQ,@worldcoinlatam-es,Token test - este comentario no se publicará realmente (error esperado por no ser mi video).,1779211178,1
UCV0ktt8XY4t2NOemk-X8-cw,@AliciaGarcia-k1v,Im here. ...,1779210064,1
UCWLDDmkCXhlGne53CZgjmdg,@Gianluca-x4b,The qr code..,1779210026,1
UCODvp3h_EomQrm6L-lifKWQ,@MañanitaAzul-x1q,💖💙,1779209971,1
UCRWSSPYloDXW2TJGCYX_cfw,@あふー-q5q,I got Rickrolled by a Japanese Altezza!!,1779208479,1
UC5Q5cxhNm7iorX8cBrUe33w,@honzulacz8549,But why is nobody talking about that it's lowkey banger for listening,1779208228,1
UCzRX5y6mjK91_GS89HuKjJw,@ItsMrJello,Thank God 🙏 The Ad Saved Me,1779207925,1
UC4MnjBeWsxrgi5Tl--3Y-uw,@ImSlightlyObsessedWithCake,God dammit,1779207319,1
UC-Z-4xuxygp7mkjYSS47dig,@giorgosmakris5858,Google Gemini brought me here because it cannot read QR codes for some reason,1779207292,1
UCXqjbQc0E1YEkIHryndaxgQ,@adru001,"When I first heard this song on the radio, I thought it was by an African American singer, and I was surprised when I saw the music video.",1779206925,1
UCTWdgqpvYUsAnsbRqQ2eSvQ,@feras0.o,it said free robux,1779206174,1
UCk8JF8vnZmZQYJVMhx_OgNg,@waruik.arthur5439,Link said GTA VI trailer 3,1779205912,2
UCk8JF8vnZmZQYJVMhx_OgNg,@waruik.arthur5439,La página decía que era Minecraft gratis 😢,1779205881,2
UCKY2rLFxrqL0JCbGBhZsbrQ,@c0p0n,Just realised Rick Astley looks like Malcolm (Malcolm in the Middle),1779205879,1
UCQ6yo9emVxkPJnb04TuMdVQ,@HaryHKain,"This was very informative, appreciate it.",1779205762,1
UCw6pDy8f7_7StHuM9cUxu1g,@youtubef-h5e2,Anyone here today ?,1779204411,1
UCP-AAcQS3eZJDU0qqKbG8PQ,@MaryMurphy-h6d,"❤❤❤❤ dont EVER think im anything but CORRECT! This is 🇮🇪ireland and fuck dublin, if yiu want ti belong yiu better stop what your doung! ❤❤❤❤ exposed!",1779202937,1
UC1U0Deb4zi15KFljMSRFx5g,@KLANEROT2.0,"La admin de vc smile anda muy graciosa 🥹
(ya no se puede vivir en su chilito)",1779202875,1
UCpSVwgBlDPW_3BURUUOMVMw,@LuBallybunch2rx7mp,Really Beluga 😮‍💨,1779202595,1
UCGi983YqYyUdPRvwhkKj4yw,@emmanuilbauer1948,Dis guy is good,1779199833,1
UC5STEndsVQR3A4GVL9TeyHw,@RunaLoewen,did i just got rick rolled by my game??,1779199555,1
UC45Mlq4aBqh6itkQ5C7Cujg,@VictoriaNüchter,Anyone here from an elmwood trail?,1779199492,1
UCl3cd_VISaAnc3-O1Oql7Rw,@bacon-z4f,Noooo I got rickrolled,1779197537,1
UCIquruqBuZJVQMWOH-XOk5w,@Pickluce,My dad put this on my iPad when I was gone 😂😂,1779197253,1
UCKgDpLHZgrzXJWzl-JR90xw,@ViperYTx,"bro. I was playing I clicked a random song, this was the 2nd song in the playlist, I GOT RICKROLLED BY YOUTUBE- 

(gonna report this so I can rickroll yt)",1779195599,1
UCu-PYDU4Zz-T-CwUElmCoDQ,@RightFlight-p5n,Even youtube admitted bros a true legend,1779194659,1
UCIxybjC5qf8XU1ckJgkZ8kQ,@louisgaminghere,I scanned a roblox  qr code and got rick rolled dammit!,1779194523,1
UCWt0_YGvyeLFJKqwbG9yDNg,@SayaIjal-c4e,Fab halo fab,1779194315,1
UC76ZOwHbsBdazlg62MK5k3Q,@なお-z2j4f,タマネギ,1779194253,1
UC97aD1KZinZz-1S1i7vxrag,@screenglowofficiel,ouiiiiiiiiiii,1779194079,1
UC87y19Gkx4rSdZmsaVKD9QA,@xzlol-l8m,Привет Hello,1779193889,1
UCpDMJ2UQPgog88QAuZPoqhA,@zainshah3958,Who goy here from voice gaming video,1779193607,1
UCnnBqHNVQIz8aNhkW7Url9Q,@sarahrubiano7185,Quien más viene por el QR de pinterest?,1779193327,1
UC2afDE1YSmtGJcBxE20-taA,@neino648,"Hace años le di like a este video, y despues de años empecé a pagar yt premium y puse mis likes en modo aleatorio y me rickrolee a mi mismo del futuro JAJA RICKROLL ATEMPORAL",1779191790,1
UC6ikA8VAtGULdWy2ssEk8Nw,@GhostsmoothOneGameplay,I’m gonna send this to my dad,1779191728,1
UCrst1wgUgDFbf-iiXmF5prg,@DisRun,this is war...,1779191383,1
UCH4wi9fXqZB_H6NbtxeCY_w,@johndavies1508,What's this song called,1779191255,1
UCecwOHEbQrljQZ5nXjeHpjQ,@CH12158,Did i just get rickrolled by an ai?,1779191213,1
UCeY1uxIamZIU6XU7wNVbJaQ,@ssriandcbt,Only I watch it.Haha!!!,1779190870,2
UCeY1uxIamZIU6XU7wNVbJaQ,@ssriandcbt,The start is too funny!,1779190840,2
UC8MnAzFgCabdqBU3wTj3I8w,@DidouDaifi,Youtube I think I gonna give up,1779190723,1
UCnDbIm5oeg7vIZ8EVpJNniA,@MR.HARAYANVi,Kon kon voice bhai ki video dhek aaya hai 😂😂😂😂😂😂,1779190594,1
UCGpWhz23ETU_-H24-W6c6HQ,@SueliCorreia-c2m,Alguém em 2026😅,1779190036,1
UCYxeseRR_2xvIS6TuNZmjUw,@れんげ-b9g,しっかり聞くと良い曲だよね。,1779189821,1
UClRlax4ilEwIySyxjhFJrZQ,@ricardkolderaj3661,I clicked a link and this showed up🥹,1779189489,1
UCuwwiKs_i8a5Q9RTYBTEGVA,@SaltyBean_629,this is not my free minecoins😠,1779189484,1
UCTi48XWH9LHYz1cN8iVKjgg,@ezezezezem,いい曲だと思う,1779187856,1
UC2aGy1WTvjRw7-Z6Mm5Fk0w,@SıdıkaBitkin,Here cuz I wanted to hear this,1779187336,1
UCxbBVifF4C4PkMF_sXjf1Vw,@Amogusfries76,Where's my robux,1779186885,1
UCX4DFXIPkY9merWK7y3nf7w,@ALLENTHEALIEN-t4s,"Bro my teacher put this as a link for an assignment, I actually just got Rick rolled by my teacher😭🙏",1779186784,1
UCdV_TQVAwyQgRdFf5jv9WQQ,@bbbixter_real,why tf is this in my playlist 😭😭😭,1779186757,1
UC1zX-qx3CjcNOMdMe-8vxIw,@exel_yt228,thx,1779184836,1
UCzBT1WsSR5b5BezQNB9HE_g,@PurelyKlyde,"Who is here 20 May 2026
👇",1779184747,1
UC-ZIywDgOBzkFLIcnQyibJw,@Truthfulgarbagesoup,"I got here from scanning , a  QR code in Roblox",1779184565,1
UCouDxZAsLZ6-8O5LgNCJIcw,@fernandoamorsolo746,Petition to make everyone see this,1779184188,1
UCUgNpyOObN7UspPHrp7Rc-A,@Ciortsa,Pov: you used this link on your entire class while doing a presentation,1779184108,1
UCJPicNyguQFkmTNQn4MmlOA,@GeorgeNaismith-r6c,https://www.youtube.com/watch?v=dQw4w9WgXcQ,1779183995,2
UC4wbt1K-R6D3pt6etx48X6A,@Youo_Kitten,Just rickrolled myself by accident,1779183837,1
UC5lI1thQI0GRpxbKtEYm4cQ,@rodolfoalexandergarciacaza939,i asked chatgpt to give me a cheesecake recipe... gave me the best recipe W chatgpt,1779183700,1
UCid1_5jjDIDfoWAu_SsJViQ,@Gubthegubby,I never got rickroll but i only watch this to make my friend get rickrolled,1779183429,1
UCxBfs5E-Y9Xhhj_2rMH0seA,@Someguy.withacat_pfp,This is and will always be the best song,1779182178,1
UCU_2W4TckMpGBGBZb8Bu2sA,@Komaru_Animator,Интересный факт 1млрд сюда попал благодаря белуги,1779181055,1
UCbvTuo2uRBk_w5Zygn1mYzA,@lasfd,1.7B,1779180445,1
UC90xOoZPahtaD-BInaMtxFg,@NUrurNene,I started levitating a little,1779179711,1
UClzRByFXn-f5k5E9J5gA-Ow,@amadozambranotorres3763,Who is here rickrolling themselves?,1779179187,1
